client_id,49c0890fc0424744945a655c065dff10,9aed0674fb5540ceb15273257dbfa218,2ac601b5e0424873af722805d05889f3,6f74d89333c6421181333e5ca2a02a34,12b00a0d3ed3447db266a4f7462ce801,b5cb732ef8de470a975fff5c4afc1d35
49c0890fc0424744945a655c065dff10,0.0,0.1539134639238693,0.15411022660348295,0.1796481274418471,0.2173064862294507,0.2973336582928948
9aed0674fb5540ceb15273257dbfa218,0.1539134639238693,0.0,0.060820196048391284,0.05275166017892241,0.07139805022287049,0.1309386796858224
2ac601b5e0424873af722805d05889f3,0.15411022660348295,0.060820196048391284,0.0,0.052499784741738,0.07358864610210558,0.15205265458325468
6f74d89333c6421181333e5ca2a02a34,0.1796481274418471,0.05275166017892241,0.052499784741738,0.0,0.07319121522958538,0.11600399995029131
12b00a0d3ed3447db266a4f7462ce801,0.2173064862294507,0.07139805022287049,0.07358864610210558,0.07319121522958538,0.0,0.08659653116952026
b5cb732ef8de470a975fff5c4afc1d35,0.2973336582928948,0.1309386796858224,0.15205265458325468,0.11600399995029131,0.08659653116952026,0.0
